BS;N;R;k;mode;actualMode;n_runs;avgKernelMs_med;avgKernelMs_mean;avgKernelMs_std;gflops_med;gflops_mean;cpuMs_med;sharedBytes_med;pass_rate;ops;outWidth;outHeight;estBandwidth_GBps;arithIntensity_FlopPerByte
8;256;1;8;d;d;7;0.102947;0.11239828571428571;0.018895039813967805;5.640212;5.282016;1.295464;2640.0;1.0;580644;254;254;5.789231352054941;0.9742610539880265
8;256;20;1;a;a;7;0.691507;0.6988107142857143;0.03443279662237874;113.417093;112.45157214285715;162.978119;0.0;1.0;78428736;216;216;453.938380956375;0.2498513674197384
8;256;20;1;b;b;7;0.734499;0.7338474285714286;0.041994686568093104;106.778516;107.16699242857143;162.978119;0.0;1.0;78428736;216;216;427.36827143399785;0.2498513674197384
8;256;20;1;c;c;7;0.17193;0.17417100000000002;0.007388962421522167;456.167739;450.94358242857146;162.978119;9216.0;1.0;78428736;216;216;40.162205548769855;11.358108108108109
8;256;20;1;d;d;7;0.317286;0.3256118571428571;0.014778606423121357;247.18594;241.267942;162.978119;9216.0;1.0;78428736;216;216;21.76297725080842;11.358108108108109
8;256;20;2;a;a;7;0.841771;0.8572877142857143;0.03991553985485804;93.171083;91.64216071428572;162.978119;0.0;1.0;78428736;216;216;372.90613242794063;0.2498513674197384
8;256;20;2;b;b;7;0.71956;0.7330745714285715;0.035282308479166205;108.995408;107.18138285714285;162.978119;0.0;1.0;78428736;216;216;436.2409917171605;0.2498513674197384
8;256;20;2;c;c;7;0.17935;0.1923552857142857;0.032183827562479714;437.293343;415.587721;162.978119;10752.0;1.0;78428736;216;216;23.701589071647614;18.45
8;256;20;2;d;d;7;0.619674;0.6255104285714286;0.018777319491495956;126.564594;125.477936;162.978119;10752.0;1.0;78428736;216;216;6.859865025803892;18.45
8;256;20;8;a;a;7;2.091162;2.0809371428571426;0.04324953871980832;37.504867;37.70352785714285;162.978119;0.0;1.0;78428736;216;216;150.10868024571985;0.2498513674197384
8;256;20;8;b;b;7;2.072563;2.064845857142857;0.03886490013036001;37.841421;37.99471571428571;162.978119;0.0;1.0;78428736;216;216;151.45574247923943;0.2498513674197384
8;256;20;8;c;c;7;0.781507;0.7955322857142857;0.031193789417736602;100.355743;98.71577671428572;162.978119;19968.0;1.0;78428736;216;216;2.998268729518738;33.4712389380531
8;256;20;8;d;d;7;0.752371;0.750544;0.019936723970268213;104.242074;104.5595957142857;162.978119;19968.0;1.0;78428736;216;216;3.114378411714433;33.4712389380531
8;512;1;1;a;a;7;0.120115;0.1206602857142857;0.012795472307477693;19.488791;19.58493842857143;5.357448;0.0;1.0;2340900;510;510;86.6169920492861;0.225
8;512;1;1;b;b;7;0.118219;0.11481128571428571;0.01073717300960058;19.801353;20.547546571428573;5.357448;0.0;1.0;2340900;510;510;88.00615806257876;0.225
8;512;1;1;c;c;7;0.106845;0.10979871428571429;0.007997138523961467;21.90935;21.414579714285715;5.357448;400.0;1.0;2340900;510;510;25.071833029154384;0.8738614304912647
8;512;1;1;d;d;7;0.120866;0.18070514285714287;0.0850514710561171;19.367794;15.607275142857143;5.357448;400.0;1.0;2340900;510;510;22.163387553158042;0.8738614304912647
8;512;1;2;a;a;7;0.16737;0.16067871428571429;0.050983485449422036;13.986411;15.679334428571428;5.357448;0.0;1.0;2340900;510;510;62.161677720021515;0.225
8;512;1;2;b;b;7;0.137882;0.13689528571428572;0.016131282494109445;16.97761;17.309703142857142;5.357448;0.0;1.0;2340900;510;510;75.45582454562596;0.225
8;512;1;2;c;c;7;0.113101;0.1163712857142857;0.017061702315559306;20.697466;20.466337714285714;5.357448;720.0;1.0;2340900;510;510;22.23640816615238;0.9307901517320355
