BS;N;R;k;mode;actualMode;n_runs;avgKernelMs_med;avgKernelMs_mean;avgKernelMs_std;gflops_med;gflops_mean;cpuMs_med;sharedBytes_med;pass_rate;ops;outWidth;outHeight;estBandwidth_GBps;arithIntensity_FlopPerByte
32;512;1;2;d;d;10;0.10136500000000001;0.11634550000000002;0.033734556082088224;23.119509;21.1762028;5.334855;8976.0;1.0;2340900;510;510;21.598461007251018;1.0692322027581065
32;512;1;8;a;a;10;0.107559;0.1125027;0.016852776487702108;21.773714499999997;21.1680223;5.334855;0.0;1.0;2340900;510;510;96.72830725462305;0.225
32;512;1;8;b;b;10;0.111427;0.15682100000000002;0.109642548566796;21.023951500000003;18.8283196;5.334855;0.0;1.0;2340900;510;510;93.37054753336265;0.225
32;512;1;8;c;c;10;0.11385899999999999;0.15572270000000002;0.1029095179023787;20.561581500000003;18.3446572;5.334855;35088.0;1.0;2340900;510;510;18.999077806760997;1.0821388155413052
32;512;1;8;d;d;10;0.111051;0.1287651;0.05646206467955079;21.092524500000003;19.9689726;5.334855;35088.0;1.0;2340900;510;510;19.47948239997839;1.0821388155413052
32;512;20;1;a;a;10;1.4244355;1.4169747;0.022024913247653634;262.91132849999997;264.3551419;746.9851115;0.0;1.0;374499904;472;472;1052.2700059076035;0.2498513674197384
32;512;20;1;b;b;10;1.4332159999999998;1.4259552;0.021052325402302785;261.30039350000004;262.68438219999996;746.9851115;0.0;1.0;374499904;472;472;1045.8233455389839;0.2498513674197384
32;512;20;1;c;c;10;0.371627;0.3811212;0.025208319913164468;1007.730642;986.1799231000001;746.9851115;20736.0;1.0;374499904;472;472;14.952455015378325;67.3956624896342
32;512;20;1;d;d;10;2.7004675000000002;2.6878539;0.03942285989527186;138.67967099999998;139.3584745;746.9851115;20736.0;1.0;374499904;472;472;2.0576940844501923;67.3956624896342
32;512;20;2;a;a;10;2.298966;2.2865390999999997;0.03516886269746767;162.899311;163.8208456;746.9851115;0.0;1.0;374499904;472;472;651.9847409661561;0.2498513674197384
32;512;20;2;b;b;10;2.3588329999999997;2.3460328;0.035954010596253985;158.76491950000002;159.6662025;746.9851115;0.0;1.0;374499904;472;472;635.4374184183451;0.2498513674197384
32;512;20;2;c;c;10;0.756878;0.7525071999999999;0.01197006857680167;494.7958525;497.7873538;746.9851115;29952.0;1.0;374499904;472;472;5.926154545382479;83.49353632783517
32;512;20;2;d;d;10;5.4567135;5.42786;0.0794691685414329;68.6310345;69.0096725;746.9851115;29952.0;1.0;374499904;472;472;0.8219922119788771;83.49353632783517
32;512;20;8;a;a;10;9.901747;9.8502209;0.14901239321646984;37.821599;38.0275788;746.9851115;0.0;1.0;374499904;472;472;151.37639368083228;0.2498513674197384
32;512;20;8;b;b;10;9.9447775;9.892783900000001;0.15027101914315527;37.657947;37.864034700000005;746.9851115;0.0;1.0;374499904;472;472;150.72139643144354;0.2498513674197384
32;512;20;8;c;a;10;9.903105;9.8534063;0.1474579132091963;37.816413499999996;38.0151096;746.9851115;0.0;1.0;374499904;472;472;0.3482317919480809;108.59552000593868
32;512;20;8;d;a;10;9.9019665;9.8497018;0.14876210200316436;37.820761000000005;38.0295552;746.9851115;0.0;1.0;374499904;472;472;0.3482718306510126;108.59552000593868
32;1024;1;1;a;a;10;0.105472;0.1385797;0.06621046839360073;89.127312;77.84334;20.335653;0.0;1.0;9400356;1022;1022;396.11802184466023;0.225
32;1024;1;1;b;b;10;0.100544;0.1059256;0.012810205759471628;93.4949855;89.6767571;20.335653;0.0;1.0;9400356;1022;1022;415.53309993634633;0.225
32;1024;1;1;c;c;10;0.1019495;0.1068284;0.012036494868154566;92.21162899999999;88.8139997;20.335653;4624.0;1.0;9400356;1022;1022;87.42477403027969;1.0546896457633599
32;1024;1;1;d;d;10;0.117161;0.11694109999999999;0.0011737296158447696;80.234655;80.3927889;20.335653;4624.0;1.0;9400356;1022;1022;76.07405194561329;1.0546896457633599
32;1024;1;2;a;a;10;0.1009025;0.1209053;0.061291073584350125;93.1637745;86.5352776;20.335653;0.0;1.0;9400356;1022;1022;414.0567379400906;0.225
32;1024;1;2;b;b;10;0.100729;0.10668579999999998;0.01711453080994172;93.323425;89.5995045;20.335653;0.0;1.0;9400356;1022;1022;414.76992723048966;0.225
32;1024;1;2;c;c;10;0.09988;0.10166649999999999;0.004769430649692084;94.1165025;92.628529;20.335653;8976.0;1.0;9400356;1022;1022;87.84189026832199;1.0714307207218707
32;1024;1;2;d;d;10;0.101491;0.1195392;0.052815582899999;92.622378;85.8026841;20.335653;8976.0;1.0;9400356;1022;1022;86.44754707313949;1.0714307207218707
32;1024;1;8;a;a;10;0.383741;0.38639290000000004;0.005802691702037014;24.496631;24.3333247;20.335653;0.0;1.0;9400356;1022;1022;108.87384981015842;0.225
32;1024;1;8;b;b;10;0.384768;0.3860346;0.0040571356946058085;24.431235;24.353438099999998;20.335653;0.0;1.0;9400356;1022;1022;108.583250166334;0.225
32;1024;1;8;c;c;10;0.1238215;0.123976;0.0010603726808166214;75.9187175;75.82889709999999;20.335653;35088.0;1.0;9400356;1022;1022;70.01368906046203;1.084339500761316
32;1024;1;8;d;d;10;0.172672;0.1721513;0.001791497886623872;54.4405345;54.610686599999994;20.335653;35088.0;1.0;9400356;1022;1022;50.20617123795404;1.084339500761316
32;1024;20;1;a;a;10;6.3516665;6.3217849;0.0844888958745472;256.25374850000003;257.507766;3223.1722950000003;0.0;1.0;1627638336;984;984;1025.6247502919116;0.2498513674197384
32;1024;20;1;b;b;10;6.1629439999999995;6.1356707;0.07743962354857163;264.100784;265.3139541;3223.1722950000003;0.0;1.0;1627638336;984;984;1057.0315693279058;0.2498513674197384
32;1024;20;1;c;c;10;1.5250895;1.5184297;0.019020927603563456;1067.2415135;1072.0781179;3223.1722950000003;20736.0;1.0;1627638336;984;984;15.605851328725297;68.3872458857696
32;1024;20;1;d;d;10;11.385864999999999;11.3335755;0.15028051206567744;142.952541;143.6355373;3223.1722950000003;20736.0;1.0;1627638336;984;984;2.0903392056729992;68.3872458857696
32;1024;20;2;a;a;10;9.819647;9.7735767;0.13181247289156267;165.753242;166.5627585;3223.1722950000003;0.0;1.0;1627638336;984;984;663.4073880659865;0.2498513674197384
32;1024;20;2;b;b;10;10.1301325;10.0807548;0.1366525068175154;160.6729565;161.4875846;3223.1722950000003;0.0;1.0;1627638336;984;984;643.0741520903108;0.2498513674197384
