package;N;R;BS;k;mode;actualMode;nIter;sharedBytes;avgKernelMs;gflops;cpuMs;cpuGflops;valid
3;4096;20;32;1;d;d;20;20736;191,821973;144,166798;55536,667982;0,497948;PASS
3;4096;20;32;2;a;a;20;0;176,587500;156,604287;55536,667982;0,497948;PASS
3;4096;20;32;2;b;b;20;0;182,149414;151,822391;55536,667982;0,497948;PASS
3;4096;20;32;2;c;c;20;29952;47,967682;576,520660;55536,667982;0,497948;PASS
3;4096;20;32;2;d;d;20;29952;381,465479;72,495052;55536,667982;0,497948;PASS
3;4096;20;32;8;a;a;20;0;603,349561;45,834722;55536,667982;0,497948;PASS
3;4096;20;32;8;b;b;20;0;623,503516;44,353174;55536,667982;0,497948;PASS
3;4096;20;32;8;c;a;20;0;603,343213;45,835205;55536,667982;0,497948;PASS
3;4096;20;32;8;d;a;20;0;603,711377;45,807253;55536,667982;0,497948;PASS
4;256;1;8;1;a;a;20;0;0,159386;3,643014;1,365279;0,425293;PASS
4;256;1;8;1;b;b;20;0;0,135627;4,281177;1,365279;0,425293;PASS
4;256;1;8;1;c;c;20;400;0,124778;4,653431;1,365279;0,425293;PASS
4;256;1;8;1;d;d;20;400;0,120819;4,805892;1,365279;0,425293;PASS
4;256;1;8;2;a;a;20;0;0,116118;5,000448;1,365279;0,425293;PASS
4;256;1;8;2;b;b;20;0;0,097630;5,947369;1,365279;0,425293;PASS
4;256;1;8;2;c;c;20;720;0,097418;5,960360;1,365279;0,425293;PASS
4;256;1;8;2;d;d;20;720;0,097434;5,959381;1,365279;0,425293;PASS
4;256;1;8;8;a;a;20;0;0,097792;5,937541;1,365279;0,425293;PASS
4;256;1;8;8;b;b;20;0;0,097894;5,931330;1,365279;0,425293;PASS
4;256;1;8;8;c;c;20;2640;0,098864;5,873159;1,365279;0,425293;PASS
4;256;1;8;8;d;d;20;2640;0,097112;5,979117;1,365279;0,425293;PASS
4;256;1;16;1;a;a;20;0;0,097126;5,978230;1,365279;0,425293;PASS
4;256;1;16;1;b;b;20;0;0,097434;5,959381;1,365279;0,425293;PASS
4;256;1;16;1;c;c;20;1296;0,137246;4,230669;1,365279;0,425293;PASS
4;256;1;16;1;d;d;20;1296;0,096870;5,994029;1,365279;0,425293;PASS
4;256;1;16;2;a;a;20;0;0,097626;5,947661;1,365279;0,425293;PASS
4;256;1;16;2;b;b;20;0;0,097165;5,975868;1,365279;0,425293;PASS
4;256;1;16;2;c;c;20;2448;0,097306;5,967221;1,365279;0,425293;PASS
4;256;1;16;2;d;d;20;2448;0,097382;5,962515;1,365279;0,425293;PASS
4;256;1;16;8;a;a;20;0;0,098075;5,920396;1,365279;0,425293;PASS
4;256;1;16;8;b;b;20;0;0,099523;5,834258;1,365279;0,425293;PASS
4;256;1;16;8;c;c;20;9360;0,097536;5,953125;1,365279;0,425293;PASS
4;256;1;16;8;d;d;20;9360;0,097434;5,959381;1,365279;0,425293;PASS
4;256;1;32;1;a;a;20;0;0,096646;6,007922;1,365279;0,425293;PASS
4;256;1;32;1;b;b;20;0;0,099984;5,807369;1,365279;0,425293;PASS
4;256;1;32;1;c;c;20;4624;0,097362;5,963789;1,365279;0,425293;PASS
4;256;1;32;1;d;d;20;4624;0,097638;5,946882;1,365279;0,425293;PASS
4;256;1;32;2;a;a;20;0;0,097170;5,975572;1,365279;0,425293;PASS
4;256;1;32;2;b;b;20;0;0,097792;5,937541;1,365279;0,425293;PASS
4;256;1;32;2;c;c;20;8976;0,097120;5,978624;1,365279;0,425293;PASS
4;256;1;32;2;d;d;20;8976;0,097310;5,966926;1,365279;0,425293;PASS
4;256;1;32;8;a;a;20;0;0,103680;5,600347;1,365279;0,425293;PASS
4;256;1;32;8;b;b;20;0;0,098253;5,909694;1,365279;0,425293;PASS
4;256;1;32;8;c;c;20;35088;0,097818;5,935987;1,365279;0,425293;PASS
4;256;1;32;8;d;d;20;35088;0,097938;5,928714;1,365279;0,425293;PASS
4;256;20;8;1;a;a;20;0;0,692173;113,308027;162,958643;0,481280;PASS
4;256;20;8;1;b;b;20;0;0,725597;108,088590;162,958643;0,481280;PASS
4;256;20;8;1;c;c;20;9216;0,172851;453,735547;162,958643;0,481280;PASS
4;256;20;8;1;d;d;20;9216;0,328030;239,089844;162,958643;0,481280;PASS
4;256;20;8;2;a;a;20;0;0,842854;93,051345;162,958643;0,481280;PASS
4;256;20;8;2;b;b;20;0;0,723456;108,408439;162,958643;0,481280;PASS
4;256;20;8;2;c;c;20;10752;0,181555;431,982869;162,958643;0,481280;PASS
4;256;20;8;2;d;d;20;10752;0,660634;118,717447;162,958643;0,481280;PASS
4;256;20;8;8;a;a;20;0;2,124386;36,918314;162,958643;0,481280;PASS
4;256;20;8;8;b;b;20;0;2,103859;37,278511;162,958643;0,481280;PASS
4;256;20;8;8;c;c;20;19968;0,770200;101,829050;162,958643;0,481280;PASS
4;256;20;8;8;d;d;20;19968;0,742963;105,562071;162,958643;0,481280;PASS
4;256;20;16;1;a;a;20;0;0,455066;172,346006;162,958643;0,481280;PASS
4;256;20;16;1;b;b;20;0;0,427725;183,362615;162,958643;0,481280;PASS
4;256;20;16;1;c;c;20;12544;0,155386;504,736187;162,958643;0,481280;PASS
4;256;20;16;1;d;d;20;12544;0,353019;222,165645;162,958643;0,481280;PASS
4;256;20;16;2;a;a;20;0;0,541539;144,825596;162,958643;0,481280;PASS
4;256;20;16;2;b;b;20;0;0,537843;145,820825;162,958643;0,481280;PASS
4;256;20;16;2;c;c;20;16128;0,158259;495,571414;162,958643;0,481280;PASS
4;256;20;16;2;d;d;20;16128;0,599757;130,767562;162,958643;0,481280;PASS
4;256;20;16;8;a;a;20;0;2,372533;33,056965;162,958643;0,481280;PASS
4;256;20;16;8;b;b;20;0;2,354925;33,304136;162,958643;0,481280;PASS
4;256;20;16;8;c;c;20;37632;0,954878;82,134787;162,958643;0,481280;PASS
4;256;20;16;8;d;d;20;37632;1,898645;41,307745;162,958643;0,481280;PASS
4;256;20;32;1;a;a;20;0;0,381678;205,483826;162,958643;0,481280;PASS
4;256;20;32;1;b;b;20;0;0,430619;182,130145;162,958643;0,481280;PASS
4;256;20;32;1;c;c;20;20736;0,118733;660,548199;162,958643;0,481280;PASS
4;256;20;32;1;d;d;20;20736;0,661346;118,589643;162,958643;0,481280;PASS
4;256;20;32;2;a;a;20;0;0,659635;118,897134;162,958643;0,481280;PASS
4;256;20;32;2;b;b;20;0;0,673792;116,399034;162,958643;0,481280;PASS
4;256;20;32;2;c;c;20;29952;0,246886;317,671355;162,958643;0,481280;PASS
4;256;20;32;2;d;d;20;29952;1,664765;47,111001;162,958643;0,481280;PASS
4;256;20;32;8;a;a;20;0;3,260723;24,052559;162,958643;0,481280;PASS
4;256;20;32;8;b;b;20;0;3,247053;24,153822;162,958643;0,481280;PASS
4;256;20;32;8;c;a;20;0;3,260723;24,052559;162,958643;0,481280;PASS
4;256;20;32;8;d;a;20;0;3,260442;24,054636;162,958643;0,481280;PASS
4;512;1;8;1;a;a;20;0;0,125952;18,585651;5,357448;0,436943;PASS
4;512;1;8;1;b;b;20;0;0,123597;18,939811;5,357448;0,436943;PASS
4;512;1;8;1;c;c;20;400;0,122536;19,103773;5,357448;0,436943;PASS
4;512;1;8;1;d;d;20;400;0,110064;21,268534;5,357448;0,436943;PASS
4;512;1;8;2;a;a;20;0;0,122243;19,149531;5,357448;0,436943;PASS
4;512;1;8;2;b;b;20;0;0,110029;21,275338;5,357448;0,436943;PASS
4;512;1;8;2;c;c;20;720;0,098024;23,880887;5,357448;0,436943;PASS
4;512;1;8;2;d;d;20;720;0,103306;22,659952;5,357448;0,436943;PASS
4;512;1;8;8;a;a;20;0;0,099712;23,476612;5,357448;0,436943;PASS
4;512;1;8;8;b;b;20;0;0,099773;23,462307;5,357448;0,436943;PASS
4;512;1;8;8;c;c;20;2640;0,103168;22,690176;5,357448;0,436943;PASS
4;512;1;8;8;d;d;20;2640;0,097946;23,900001;5,357448;0,436943;PASS
4;512;1;16;1;a;a;20;0;0,097666;23,968521;5,357448;0,436943;PASS
4;512;1;16;1;b;b;20;0;0,101928;22,966212;5,357448;0,436943;PASS
4;512;1;16;1;c;c;20;1296;0,098040;23,876988;5,357448;0,436943;PASS
4;512;1;16;1;d;d;20;1296;0,097946;23,900001;5,357448;0,436943;PASS
4;512;1;16;2;a;a;20;0;0,099942;23,422492;5,357448;0,436943;PASS
4;512;1;16;2;b;b;20;0;0,098022;23,881276;5,357448;0,436943;PASS
4;512;1;16;2;c;c;20;2448;0,098029;23,879716;5,357448;0,436943;PASS
4;512;1;16;2;d;d;20;2448;0,097741;23,950080;5,357448;0,436943;PASS
4;512;1;16;8;a;a;20;0;0,099874;23,438626;5,357448;0,436943;PASS
4;512;1;16;8;b;b;20;0;0,099533;23,518880;5,357448;0,436943;PASS
4;512;1;16;8;c;c;20;9360;0,097922;23,905860;5,357448;0,436943;PASS
4;512;1;16;8;d;d;20;9360;0,097819;23,930885;5,357448;0,436943;PASS
4;512;1;32;1;a;a;20;0;0,097925;23,905078;5,357448;0,436943;PASS
4;512;1;32;1;b;b;20;0;0,097638;23,975199;5,357448;0,436943;PASS
4;512;1;32;1;c;c;20;4624;0,098304;23,812867;5,357448;0,436943;PASS
4;512;1;32;1;d;d;20;4624;0,097522;24,003914;5,357448;0,436943;PASS
4;512;1;32;2;a;a;20;0;0,097582;23,988957;5,357448;0,436943;PASS
4;512;1;32;2;b;b;20;0;0,098099;23,862579;5,357448;0,436943;PASS
4;512;1;32;2;c;c;20;8976;0,097424;24,027960;5,357448;0,436943;PASS
4;512;1;32;2;d;d;20;8976;0,097869;23,918756;5,357448;0,436943;PASS
4;512;1;32;8;a;a;20;0;0,100173;23,368618;5,357448;0,436943;PASS
4;512;1;32;8;b;b;20;0;0,099840;23,446515;5,357448;0,436943;PASS
4;512;1;32;8;c;c;20;35088;0,097789;23,938325;5,357448;0,436943;PASS
4;512;1;32;8;d;d;20;35088;0,098918;23,664960;5,357448;0,436943;PASS
4;512;20;8;1;a;a;20;0;2,849229;131,439039;746,940914;0,501378;PASS
4;512;20;8;1;b;b;20;0;2,650570;141,290353;746,940914;0,501378;PASS
4;512;20;8;1;c;c;20;9216;0,697018;537,289004;746,940914;0,501378;PASS
4;512;20;8;1;d;d;20;9216;1,343078;278,836960;746,940914;0,501378;PASS
4;512;20;8;2;a;a;20;0;3,796685;98,638665;746,940914;0,501378;PASS
4;512;20;8;2;b;b;20;0;3,223552;116,176166;746,940914;0,501378;PASS
4;512;20;8;2;c;c;20;10752;0,681302;549,682346;746,940914;0,501378;PASS
4;512;20;8;2;d;d;20;10752;2,657331;140,930831;746,940914;0,501378;PASS
4;512;20;8;8;a;a;20;0;8,147098;45,967277;746,940914;0,501378;PASS
4;512;20;8;8;b;b;20;0;8,314317;45,042777;746,940914;0,501378;PASS
4;512;20;8;8;c;c;20;19968;2,872474;130,375407;746,940914;0,501378;PASS
4;512;20;8;8;d;d;20;19968;2,899661;129,153001;746,940914;0,501378;PASS
4;512;20;16;1;a;a;20;0;1,682686;222,560721;746,940914;0,501378;PASS
4;512;20;16;1;b;b;20;0;1,541222;242,988882;746,940914;0,501378;PASS
4;512;20;16;1;c;c;20;12544;0,675061;554,764705;746,940914;0,501378;PASS
4;512;20;16;1;d;d;20;12544;1,401686;267,178100;746,940914;0,501378;PASS
4;512;20;16;2;a;a;20;0;2,484413;150,739808;746,940914;0,501378;PASS
4;512;20;16;2;b;b;20;0;2,423398;154,535013;746,940914;0,501378;PASS
4;512;20;16;2;c;c;20;16128;0,694579;539,175220;746,940914;0,501378;PASS
4;512;20;16;2;d;d;20;16128;2,803507;133,582642;746,940914;0,501378;PASS
4;512;20;16;8;a;a;20;0;8,211128;45,608824;746,940914;0,501378;PASS
4;512;20;16;8;b;b;20;0;8,208537;45,623220;746,940914;0,501378;PASS
4;512;20;16;8;c;c;20;37632;2,850296;131,389828;746,940914;0,501378;PASS
4;512;20;16;8;d;d;20;37632;5,682469;65,904437;746,940914;0,501378;PASS
4;512;20;32;1;a;a;20;0;1,422387;263,289700;746,940914;0,501378;PASS
4;512;20;32;1;b;b;20;0;1,433037;261,333068;746,940914;0,501378;PASS
4;512;20;32;1;c;c;20;20736;0,369818;1012,661143;746,940914;0,501378;PASS
4;512;20;32;1;d;d;20;20736;2,699904;138,708597;746,940914;0,501378;PASS
4;512;20;32;2;a;a;20;0;2,294270;163,232684;746,940914;0,501378;PASS
4;512;20;32;2;b;b;20;0;2,362509;158,517889;746,940914;0,501378;PASS
4;512;20;32;2;c;c;20;29952;0,755405;495,760552;746,940914;0,501378;PASS
4;512;20;32;2;d;d;20;29952;5,456640;68,631963;746,940914;0,501378;PASS
4;512;20;32;8;a;a;20;0;9,896751;37,840693;746,940914;0,501378;PASS
4;512;20;32;8;b;b;20;0;9,947034;37,649405;746,940914;0,501378;PASS
4;512;20;32;8;c;a;20;0;9,899418;37,830498;746,940914;0,501378;PASS
4;512;20;32;8;d;a;20;0;9,906310;37,804177;746,940914;0,501378;PASS
4;1024;1;8;1;a;a;20;0;0,136294;68,970963;20,355609;0,461807;PASS
4;1024;1;8;1;b;b;20;0;0,126717;74,183973;20,355609;0,461807;PASS
4;1024;1;8;1;c;c;20;400;0,122312;76,855551;20,355609;0,461807;PASS
4;1024;1;8;1;d;d;20;400;0,107776;87,221238;20,355609;0,461807;PASS
4;1024;1;8;2;a;a;20;0;0,117248;80,174980;20,355609;0,461807;PASS
4;1024;1;8;2;b;b;20;0;0,126190;74,493432;20,355609;0,461807;PASS
4;1024;1;8;2;c;c;20;720;0,122573;76,692021;20,355609;0,461807;PASS
4;1024;1;8;2;d;d;20;720;0,120822;77,803086;20,355609;0,461807;PASS
4;1024;1;8;8;a;a;20;0;0,474675;19,803766;20,355609;0,461807;PASS
4;1024;1;8;8;b;b;20;0;0,470221;19,991366;20,355609;0,461807;PASS
4;1024;1;8;8;c;c;20;2640;0,102042;92,122779;20,355609;0,461807;PASS
4;1024;1;8;8;d;d;20;2640;0,100250;93,769511;20,355609;0,461807;PASS
4;1024;1;16;1;a;a;20;0;0,101926;92,226903;20,355609;0,461807;PASS
4;1024;1;16;1;b;b;20;0;0,099720;94,267508;20,355609;0,461807;PASS
4;1024;1;16;1;c;c;20;1296;0,101171;92,915340;20,355609;0,461807;PASS
4;1024;1;16;1;d;d;20;1296;0,100650;93,396858;20,355609;0,461807;PASS
4;1024;1;16;2;a;a;20;0;0,100864;93,198322;20,355609;0,461807;PASS
4;1024;1;16;2;b;b;20;0;0,100493;93,542583;20,355609;0,461807;PASS
4;1024;1;16;2;c;c;20;2448;0,099270;94,694453;20,355609;0,461807;PASS
4;1024;1;16;2;d;d;20;2448;0,103717;90,634842;20,355609;0,461807;PASS
4;1024;1;16;8;a;a;20;0;0,429594;21,881973;20,355609;0,461807;PASS
4;1024;1;16;8;b;b;20;0;0,425654;22,084479;20,355609;0,461807;PASS
4;1024;1;16;8;c;c;20;9360;0,100915;93,151037;20,355609;0,461807;PASS
4;1024;1;16;8;d;d;20;9360;0,101562;92,558166;20,355609;0,461807;PASS
4;1024;1;32;1;a;a;20;0;0,100557;93,483044;20,355609;0,461807;PASS
4;1024;1;32;1;b;b;20;0;0,103424;90,891437;20,355609;0,461807;PASS
4;1024;1;32;1;c;c;20;4624;0,101734;92,400958;20,355609;0,461807;PASS
4;1024;1;32;1;d;d;20;4624;0,117453;80,035180;20,355609;0,461807;PASS
4;1024;1;32;2;a;a;20;0;0,100966;93,103799;20,355609;0,461807;PASS
4;1024;1;32;2;b;b;20;0;0,273306;34,395035;20,355609;0,461807;PASS
4;1024;1;32;2;c;c;20;8976;0,140808;66,760100;20,355609;0,461807;PASS
4;1024;1;32;2;d;d;20;8976;0,106752;88,057889;20,355609;0,461807;PASS
4;1024;1;32;8;a;a;20;0;0,384256;24,463784;20,355609;0,461807;PASS
4;1024;1;32;8;b;b;20;0;0,383998;24,480196;20,355609;0,461807;PASS
4;1024;1;32;8;c;c;20;35088;0,123376;76,192744;20,355609;0,461807;PASS
4;1024;1;32;8;d;d;20;35088;0,172698;54,432463;20,355609;0,461807;PASS
4;1024;20;8;1;a;a;20;0;14,129448;115,194758;3226,918773;0,504394;PASS
4;1024;20;8;1;b;b;20;0;11,991552;135,732084;3226,918773;0,504394;PASS
4;1024;20;8;1;c;c;20;9216;2,901429;560,978211;3226,918773;0,504394;PASS
4;1024;20;8;1;d;d;20;9216;5,759591;282,596189;3226,918773;0,504394;PASS
4;1024;20;8;2;a;a;20;0;16,950374;96,023743;3226,918773;0,504394;PASS
4;1024;20;8;2;b;b;20;0;14,171239;114,855050;3226,918773;0,504394;PASS
4;1024;20;8;2;c;c;20;10752;2,857522;569,597906;3226,918773;0,504394;PASS
4;1024;20;8;2;d;d;20;10752;11,337062;143,567913;3226,918773;0,504394;PASS
4;1024;20;8;8;a;a;20;0;38,410086;42,375285;3226,918773;0,504394;PASS
4;1024;20;8;8;b;b;20;0;39,730536;40,966936;3226,918773;0,504394;PASS
4;1024;20;8;8;c;c;20;19968;11,572582;140,646081;3226,918773;0,504394;PASS
4;1024;20;8;8;d;d;20;19968;11,544563;140,987432;3226,918773;0,504394;PASS
4;1024;20;16;1;a;a;20;0;7,302549;222,886329;3226,918773;0,504394;PASS
4;1024;20;16;1;b;b;20;0;6,687539;243,383756;3226,918773;0,504394;PASS
4;1024;20;16;1;c;c;20;12544;2,848179;571,466258;3226,918773;0,504394;PASS
4;1024;20;16;1;d;d;20;12544;5,701018;285,499608;3226,918773;0,504394;PASS
4;1024;20;16;2;a;a;20;0;10,542899;154,382422;3226,918773;0,504394;PASS
4;1024;20;16;2;b;b;20;0;10,160117;160,198785;3226,918773;0,504394;PASS
4;1024;20;16;2;c;c;20;16128;2,890854;563,030191;3226,918773;0,504394;PASS
4;1024;20;16;2;d;d;20;16128;11,274087;144,369861;3226,918773;0,504394;PASS
4;1024;20;16;8;a;a;20;0;38,593127;42,174305;3226,918773;0,504394;PASS
4;1024;20;16;8;b;b;20;0;38,399387;42,387092;3226,918773;0,504394;PASS
4;1024;20;16;8;c;c;20;37632;11,853619;137,311507;3226,918773;0,504394;PASS
4;1024;20;16;8;d;d;20;37632;23,368683;69,650410;3226,918773;0,504394;PASS
4;1024;20;32;1;a;a;20;0;6,350489;256,301243;3226,918773;0,504394;PASS
4;1024;20;32;1;b;b;20;0;6,172717;263,682648;3226,918773;0,504394;PASS
4;1024;20;32;1;c;c;20;20736;1,531648;1062,671299;3226,918773;0,504394;PASS
4;1024;20;32;1;d;d;20;20736;11,421491;142,506640;3226,918773;0,504394;PASS
4;1024;20;32;2;a;a;20;0;9,825433;165,655628;3226,918773;0,504394;PASS
4;1024;20;32;2;b;b;20;0;10,132662;160,632843;3226,918773;0,504394;PASS
4;1024;20;32;2;c;c;20;29952;2,926278;556,214470;3226,918773;0,504394;PASS
4;1024;20;32;2;d;d;20;29952;22,881877;71,132203;3226,918773;0,504394;PASS
4;1024;20;32;8;a;a;20;0;38,364252;42,425911;3226,918773;0,504394;PASS
4;1024;20;32;8;b;b;20;0;39,534644;41,169926;3226,918773;0,504394;PASS
4;1024;20;32;8;c;a;20;0;38,398975;42,387547;3226,918773;0,504394;PASS
4;1024;20;32;8;d;a;20;0;38,363699;42,426522;3226,918773;0,504394;PASS
4;2048;1;8;1;a;a;20;0;0,351898;107,062521;81,545999;0,462010;PASS
4;2048;1;8;1;b;b;20;0;0,368026;102,370719;81,545999;0,462010;PASS
4;2048;1;8;1;c;c;20;400;0,287414;131,082656;81,545999;0,462010;PASS
4;2048;1;8;1;d;d;20;400;0,335770;112,205046;81,545999;0,462010;PASS
4;2048;1;8;2;a;a;20;0;0,404173;93,215189;81,545999;0,462010;PASS
4;2048;1;8;2;b;b;20;0;0,363725;103,581179;81,545999;0,462010;PASS
4;2048;1;8;2;c;c;20;720;0,220410;170,931950;81,545999;0,462010;PASS
4;2048;1;8;2;d;d;20;720;0,238643;157,871857;81,545999;0,462010;PASS
4;2048;1;8;8;a;a;20;0;1,531136;24,605942;81,545999;0,462010;PASS
4;2048;1;8;8;b;b;20;0;1,539365;24,474409;81,545999;0,462010;PASS
4;2048;1;8;8;c;c;20;2640;0,265912;141,682372;81,545999;0,462010;PASS
4;2048;1;8;8;d;d;20;2640;0,274018;137,491331;81,545999;0,462010;PASS
4;2048;1;16;1;a;a;20;0;0,254965;147,765665;81,545999;0,462010;PASS
4;2048;1;16;1;b;b;20;0;0,257997;146,029115;81,545999;0,462010;PASS
4;2048;1;16;1;c;c;20;1296;0,268434;140,351449;81,545999;0,462010;PASS
4;2048;1;16;1;d;d;20;1296;0,326794;115,286970;81,545999;0,462010;PASS
4;2048;1;16;2;a;a;20;0;0,271552;138,739708;81,545999;0,462010;PASS
4;2048;1;16;2;b;b;20;0;0,276683;136,166715;81,545999;0,462010;PASS
4;2048;1;16;2;c;c;20;2448;0,182419;206,530031;81,545999;0,462010;PASS
4;2048;1;16;2;d;d;20;2448;0,214323;175,786112;81,545999;0,462010;PASS
4;2048;1;16;8;a;a;20;0;1,432419;26,301689;81,545999;0,462010;PASS
4;2048;1;16;8;b;b;20;0;1,427072;26,400241;81,545999;0,462010;PASS
4;2048;1;16;8;c;c;20;9360;0,266482;141,379538;81,545999;0,462010;PASS
4;2048;1;16;8;d;d;20;9360;0,294110;128,098309;81,545999;0,462010;PASS
4;2048;1;32;1;a;a;20;0;0,253082;148,865199;81,545999;0,462010;PASS
4;2048;1;32;1;b;b;20;0;0,265779;141,753165;81,545999;0,462010;PASS
4;2048;1;32;1;c;c;20;4624;0,291554;129,221676;81,545999;0,462010;PASS
4;2048;1;32;1;d;d;20;4624;0,448000;84,096080;81,545999;0,462010;PASS
4;2048;1;32;2;a;a;20;0;0,252365;149,288029;81,545999;0,462010;PASS
4;2048;1;32;2;b;b;20;0;0,264602;142,384043;81,545999;0,462010;PASS
4;2048;1;32;2;c;c;20;8976;0,209202;180,089657;81,545999;0,462010;PASS
4;2048;1;32;2;d;d;20;8976;0,339456;110,986528;81,545999;0,462010;PASS
4;2048;1;32;8;a;a;20;0;1,372141;27,457127;81,545999;0,462010;PASS
4;2048;1;32;8;b;b;20;0;1,375744;27,385215;81,545999;0,462010;PASS
4;2048;1;32;8;c;c;20;35088;0,418744;89,971545;81,545999;0,462010;PASS
4;2048;1;32;8;d;d;20;35088;0,606696;62,098720;81,545999;0,462010;PASS
4;2048;20;8;1;a;a;20;0;53,679498;126,266075;13660,832350;0,496156;PASS
4;2048;20;8;1;b;b;20;0;47,881573;141,555490;13660,832350;0,496156;PASS
4;2048;20;8;1;c;c;20;9216;11,991228;565,238132;13660,832350;0,496156;PASS
4;2048;20;8;1;d;d;20;9216;23,866608;283,990908;13660,832350;0,496156;PASS
4;2048;20;8;2;a;a;20;0;70,557031;96,062709;13660,832350;0,496156;PASS
4;2048;20;8;2;b;b;20;0;58,694135;115,478312;13660,832350;0,496156;PASS
4;2048;20;8;2;c;c;20;10752;11,785677;575,096350;13660,832350;0,496156;PASS
4;2048;20;8;2;d;d;20;10752;46,950540;144,362547;13660,832350;0,496156;PASS
4;2048;20;8;8;a;a;20;0;140,780432;48,145182;13660,832350;0,496156;PASS
4;2048;20;8;8;b;b;20;0;145,665381;46,530614;13660,832350;0,496156;PASS
4;2048;20;8;8;c;c;20;19968;47,230823;143,505855;13660,832350;0,496156;PASS
4;2048;20;8;8;d;d;20;19968;47,236124;143,489750;13660,832350;0,496156;PASS
4;2048;20;16;1;a;a;20;0;30,683340;220,898360;13660,832350;0,496156;PASS
4;2048;20;16;1;b;b;20;0;27,855667;243,322106;13660,832350;0,496156;PASS
4;2048;20;16;1;c;c;20;12544;11,790285;574,871578;13660,832350;0,496156;PASS
4;2048;20;16;1;d;d;20;12544;23,565515;287,619411;13660,832350;0,496156;PASS
4;2048;20;16;2;a;a;20;0;44,883350;151,011447;13660,832350;0,496156;PASS
4;2048;20;16;2;b;b;20;0;42,739917;158,584762;13660,832350;0,496156;PASS
4;2048;20;16;2;c;c;20;16128;11,812552;573,787921;13660,832350;0,496156;PASS
4;2048;20;16;2;d;d;20;16128;46,766272;144,931364;13660,832350;0,496156;PASS
4;2048;20;16;8;a;a;20;0;141,127271;48,026859;13660,832350;0,496156;PASS
4;2048;20;16;8;b;b;20;0;140,644543;48,191700;13660,832350;0,496156;PASS
4;2048;20;16;8;c;c;20;37632;47,063858;144,014959;13660,832350;0,496156;PASS
4;2048;20;16;8;d;d;20;37632;93,551154;72,451267;13660,832350;0,496156;PASS
4;2048;20;32;1;a;a;20;0;25,556566;265,211673;13660,832350;0,496156;PASS
4;2048;20;32;1;b;b;20;0;25,043243;270,647834;13660,832350;0,496156;PASS
4;2048;20;32;1;c;c;20;20736;6,295234;1076,671667;13660,832350;0,496156;PASS
4;2048;20;32;1;d;d;20;20736;47,211572;143,564369;13660,832350;0,496156;PASS
4;2048;20;32;2;a;a;20;0;40,325821;168,078403;13660,832350;0,496156;PASS
4;2048;20;32;2;b;b;20;0;41,461142;163,475950;13660,832350;0,496156;PASS
4;2048;20;32;2;c;c;20;29952;11,849780;571,985291;13660,832350;0,496156;PASS
4;2048;20;32;2;d;d;20;29952;93,833521;72,233244;13660,832350;0,496156;PASS
4;2048;20;32;8;a;a;20;0;146,642334;46,220620;13660,832350;0,496156;PASS
4;2048;20;32;8;b;b;20;0;150,453699;45,049737;13660,832350;0,496156;PASS
4;2048;20;32;8;c;a;20;0;146,622253;46,226950;13660,832350;0,496156;PASS
4;2048;20;32;8;d;a;20;0;146,479407;46,272031;13660,832350;0,496156;PASS
4;4096;1;8;1;a;a;20;0;1,468160;102,745973;326,624410;0,461838;PASS
4;4096;1;8;1;b;b;20;0;1,549005;97,383507;326,624410;0,461838;PASS
4;4096;1;8;1;c;c;20;400;1,193370;126,404700;326,624410;0,461838;PASS
4;4096;1;8;1;d;d;20;400;1,422581;106,037929;326,624410;0,461838;PASS
4;4096;1;8;2;a;a;20;0;1,641624;91,889201;326,624410;0,461838;PASS
4;4096;1;8;2;b;b;20;0;1,529637;98,616565;326,624410;0,461838;PASS
4;4096;1;8;2;c;c;20;720;0,838538;179,893572;326,624410;0,461838;PASS
4;4096;1;8;2;d;d;20;720;0,958515;157,376251;326,624410;0,461838;PASS
4;4096;1;8;8;a;a;20;0;4,766283;31,648881;326,624410;0,461838;PASS
4;4096;1;8;8;b;b;20;0;4,874035;30,949207;326,624410;0,461838;PASS
4;4096;1;8;8;c;c;20;2640;1,044224;144,458974;326,624410;0,461838;PASS
4;4096;1;8;8;d;d;20;2640;1,046784;144,105681;326,624410;0,461838;PASS
4;4096;1;16;1;a;a;20;0;1,062349;141,994341;326,624410;0,461838;PASS
4;4096;1;16;1;b;b;20;0;1,074586;140,377388;326,624410;0,461838;PASS
4;4096;1;16;1;c;c;20;1296;1,102525;136,820079;326,624410;0,461838;PASS
4;4096;1;16;1;d;d;20;1296;1,295502;116,439404;326,624410;0,461838;PASS
4;4096;1;16;2;a;a;20;0;1,129197;133,588334;326,624410;0,461838;PASS
4;4096;1;16;2;b;b;20;0;1,138226;132,528674;326,624410;0,461838;PASS
4;4096;1;16;2;c;c;20;2448;0,803379;187,766291;326,624410;0,461838;PASS
4;4096;1;16;2;d;d;20;2448;0,906138;166,473095;326,624410;0,461838;PASS
4;4096;1;16;8;a;a;20;0;4,609024;32,728734;326,624410;0,461838;PASS
4;4096;1;16;8;b;b;20;0;4,682328;32,216351;326,624410;0,461838;PASS
4;4096;1;16;8;c;c;20;9360;1,012254;149,021352;326,624410;0,461838;PASS
4;4096;1;16;8;d;d;20;9360;1,095096;137,748217;326,624410;0,461838;PASS
4;4096;1;32;1;a;a;20;0;0,995226;151,571182;326,624410;0,461838;PASS
