BS;N;R;k;mode;actualMode;n_runs;avgKernelMs_med;avgKernelMs_mean;avgKernelMs_std;gflops_med;gflops_mean;cpuMs_med;sharedBytes_med;pass_rate;ops;outWidth;outHeight;estBandwidth_GBps;arithIntensity_FlopPerByte
32;256;20;1;b;b;1;0.410611;0.410611;;191.004863;191.004863;165.485517;0.0;1.0;78428736;216;216;764.4743272830001;0.2498513674197384
32;256;20;1;c;c;1;0.117965;0.117965;;664.848609;664.848609;165.485517;20736.0;1.0;78428736;216;216;10.195295214682321;65.21120689655173
32;256;20;1;d;d;1;0.631296;0.631296;;124.234486;124.234486;165.485517;20736.0;1.0;78428736;216;216;1.9051094890510951;65.21120689655173
32;256;20;2;a;a;1;0.627557;0.627557;;124.974721;124.974721;165.485517;0.0;1.0;78428736;216;216;500.19610648913164;0.2498513674197384
32;256;20;2;b;b;1;0.641587;0.641587;;122.241739;122.241739;165.485517;0.0;1.0;78428736;216;216;489.2579930703085;0.2498513674197384
32;256;20;2;c;c;1;0.235826;0.235826;;332.570902;332.570902;165.485517;29952.0;1.0;78428736;216;216;4.347612222570878;76.49494382022472
32;256;20;2;d;d;1;1.587706;1.587706;;49.39753;49.39753;165.485517;29952.0;1.0;78428736;216;216;0.6457618727900505;76.49494382022472
32;256;20;8;a;a;1;3.111467;3.111467;;25.206352;25.206352;165.485517;0.0;1.0;78428736;216;216;100.88539200319335;0.2498513674197384
32;256;20;8;b;b;1;3.099896;3.099896;;25.300441;25.300441;165.485517;0.0;1.0;78428736;216;216;101.26196749826445;0.2498513674197384
32;256;20;8;c;a;1;3.111878;3.111878;;25.203021;25.203021;165.485517;0.0;1.0;78428736;216;216;0.2517322337186741;100.11838235294118
32;256;20;8;d;a;1;3.112115;3.112115;;25.201102;25.201102;165.485517;0.0;1.0;78428736;216;216;0.2517130633026093;100.11838235294118
32;512;1;1;a;a;1;0.220467;0.220467;;10.617906;10.617906;5.433922;0.0;1.0;2340900;510;510;47.19073602852128;0.225
32;512;1;1;b;b;1;0.161125;0.161125;;14.52849;14.52849;5.433922;0.0;1.0;2340900;510;510;64.57098525989139;0.225
32;512;1;1;c;c;1;0.144269;0.144269;;16.225962;16.225962;5.433922;4624.0;1.0;2340900;510;510;15.416645294553923;1.0524948024948024
32;512;1;1;d;d;1;0.130125;0.130125;;17.989654;17.989654;5.433922;4624.0;1.0;2340900;510;510;17.092365033621522;1.0524948024948024
32;512;1;2;a;a;1;0.130099;0.130099;;17.993193;17.993193;5.433922;0.0;1.0;2340900;510;510;79.96986909968562;0.225
32;512;1;2;b;b;1;0.120218;0.120218;;19.472191;19.472191;5.433922;0.0;1.0;2340900;510;510;86.54278061521568;0.225
32;512;1;2;c;c;1;0.118659;0.118659;;19.727927;19.727927;5.433922;8976.0;1.0;2340900;510;510;18.45058529062271;1.0692322027581065
32;512;1;2;d;d;1;0.119091;0.119091;;19.656364;19.656364;5.433922;8976.0;1.0;2340900;510;510;18.383656195682292;1.0692322027581065
32;512;1;8;a;a;1;0.12201;0.12201;;19.186195;19.186195;5.433922;0.0;1.0;2340900;510;510;85.2716990410622;0.225
32;512;1;8;b;b;1;0.12032;0.12032;;19.455619;19.455619;5.433922;0.0;1.0;2340900;510;510;86.46941489361701;0.225
32;512;1;8;c;c;1;0.119397;0.119397;;19.606052;19.606052;5.433922;35088.0;1.0;2340900;510;510;18.117842156838112;1.0821388155413052
32;512;1;8;d;d;1;0.120307;0.120307;;19.457689;19.457689;5.433922;35088.0;1.0;2340900;510;510;17.98079912224559;1.0821388155413052
32;512;20;1;a;a;1;1.359958;1.359958;;275.376007;275.376007;746.194192;0.0;1.0;374499904;472;472;1102.159590222639;0.2498513674197384
32;512;20;1;b;b;1;1.364224;1.364224;;274.514974;274.514974;746.194192;0.0;1.0;374499904;472;472;1098.7130793769938;0.2498513674197384
32;512;20;1;c;c;1;0.353526;0.353526;;1059.326552;1059.326552;746.194192;20736.0;1.0;374499904;472;472;15.718040540158292;67.3956624896342
32;512;20;1;d;d;1;2.575923;2.575923;;145.384734;145.384734;746.194192;20736.0;1.0;374499904;472;472;2.157182493420805;67.3956624896342
32;512;20;2;a;a;1;2.18793;2.18793;;171.166346;171.166346;746.194192;0.0;1.0;374499904;472;472;685.072535227361;0.2498513674197384
32;512;20;2;b;b;1;2.24604;2.24604;;166.737863;166.737863;746.194192;0.0;1.0;374499904;472;472;667.3482003882389;0.2498513674197384
32;512;20;2;c;c;1;0.719294;0.719294;;520.648988;520.648988;746.194192;29952.0;1.0;374499904;472;472;6.235803440595918;83.49353632783517
32;512;20;2;d;d;1;5.242522;5.242522;;71.43507;71.43507;746.194192;29952.0;1.0;374499904;472;472;0.8555759994903216;83.49353632783517
32;512;20;8;a;a;1;9.513107;9.513107;;39.366728;39.366728;746.194192;0.0;1.0;374499904;472;472;157.56059003646234;0.2498513674197384
32;512;20;8;b;b;1;9.560883;9.560883;;39.170011;39.170011;746.194192;0.0;1.0;374499904;472;472;156.77325535727192;0.2498513674197384
32;512;20;8;c;a;1;9.517773;9.517773;;39.347431;39.347431;746.194192;0.0;1.0;374499904;472;472;0.3623301375227167;108.59552000593868
32;512;20;8;d;a;1;9.513728;9.513728;;39.364158;39.364158;746.194192;0.0;1.0;374499904;472;472;0.36248419126550596;108.59552000593868
32;1024;1;1;a;a;1;0.099322;0.099322;;94.645638;94.645638;20.386633;0.0;1.0;9400356;1022;1022;420.6455770121423;0.225
32;1024;1;1;b;b;1;0.10025;0.10025;;93.769511;93.769511;20.386633;0.0;1.0;9400356;1022;1022;416.75172069825436;0.225
32;1024;1;1;c;c;1;0.100352;0.100352;;93.673827;93.673827;20.386633;4624.0;1.0;9400356;1022;1022;88.81648596938776;1.0546896457633599
32;1024;1;1;d;d;1;0.114688;0.114688;;81.964597;81.964597;20.386633;4624.0;1.0;9400356;1022;1022;77.71442522321429;1.0546896457633599
32;1024;1;2;a;a;1;0.100038;0.100038;;93.967479;93.967479;20.386633;0.0;1.0;9400356;1022;1022;417.63489873847936;0.225
32;1024;1;2;b;b;1;0.099789;0.099789;;94.202513;94.202513;20.386633;0.0;1.0;9400356;1022;1022;418.67700848790946;0.225
32;1024;1;2;c;c;1;0.101011;0.101011;;93.062508;93.062508;20.386633;8976.0;1.0;9400356;1022;1022;86.85834216075477;1.0714307207218707
32;1024;1;2;d;d;1;0.101274;0.101274;;92.82139;92.82139;20.386633;8976.0;1.0;9400356;1022;1022;86.63277840314393;1.0714307207218707
32;1024;1;8;a;a;1;0.396987;0.396987;;23.679242;23.679242;20.386633;0.0;1.0;9400356;1022;1022;105.24112880270638;0.225
32;1024;1;8;b;b;1;0.394957;0.394957;;23.800972;23.800972;20.386633;0.0;1.0;9400356;1022;1022;105.78204715956421;0.225
32;1024;1;8;c;c;1;0.124349;0.124349;;75.596679;75.596679;20.386633;35088.0;1.0;9400356;1022;1022;69.7166844928387;1.084339500761316
32;1024;1;8;d;d;1;0.168038;0.168038;;55.941712;55.941712;20.386633;35088.0;1.0;9400356;1022;1022;51.59071162475155;1.084339500761316
32;1024;20;1;a;a;1;6.098635;6.098635;;266.885673;266.885673;3221.352424;0.0;1.0;1627638336;984;984;1068.1777755186201;0.2498513674197384
32;1024;20;1;b;b;1;5.904587;5.904587;;275.656585;275.656585;3221.352424;0.0;1.0;1627638336;984;984;1103.2823071283394;0.2498513674197384
32;1024;20;1;c;c;1;1.462733;1.462733;;1112.737983;1112.737983;3221.352424;20736.0;1.0;1627638336;984;984;16.271130821551164;68.3872458857696
32;1024;20;1;d;d;1;10.934272;10.934272;;148.85658;148.85658;3221.352424;20736.0;1.0;1627638336;984;984;2.176671661359805;68.3872458857696
32;1024;20;2;a;a;1;9.435955;9.435955;;172.493227;172.493227;3221.352424;0.0;1.0;1627638336;984;984;690.3833653297414;0.2498513674197384
32;1024;20;2;b;b;1;9.727898;9.727898;;167.316557;167.316557;3221.352424;0.0;1.0;1627638336;984;984;669.6643373522214;0.2498513674197384
32;1024;20;2;c;c;1;2.810675;2.810675;;579.09157;579.09157;3221.352424;29952.0;1.0;1627638336;984;984;6.663600736477893;86.90370894328946
32;1024;20;2;d;d;1;21.980467;21.980467;;74.049306;74.049306;3221.352424;29952.0;1.0;1627638336;984;984;0.852084534873622;86.90370894328946
32;1024;20;8;a;a;1;36.826727;36.826727;;44.197203;44.197203;3221.352424;0.0;1.0;1627638336;984;984;176.89398159114168;0.2498513674197384
32;1024;20;8;b;b;1;37.856848;37.856848;;42.994555;42.994555;3221.352424;0.0;1.0;1627638336;984;984;172.08052735927726;0.2498513674197384
32;1024;20;8;c;a;1;36.812927;36.812927;;44.213771;44.213771;3221.352424;0.0;1.0;1627638336;984;984;0.39235608730596183;112.68786887860902
32;1024;20;8;d;a;1;36.823807;36.823807;;44.200708;44.200708;3221.352424;0.0;1.0;1627638336;984;984;0.3922401613716909;112.68786887860902
32;2048;1;1;a;a;1;0.252723;0.252723;;149.076322;149.076322;81.546238;0.0;1.0;37675044;2046;2046;662.5619353996274;0.225
32;2048;1;1;b;b;1;0.265704;0.265704;;141.793282;141.793282;81.546238;0.0;1.0;37675044;2046;2046;630.1923945443049;0.225
32;2048;1;1;c;c;1;0.286515;0.286515;;131.494055;131.494055;81.546238;4624.0;1.0;37675044;2046;2046;124.54624714238345;1.0557856594237567
32;2048;1;1;d;d;1;0.438368;0.438368;;85.943876;85.943876;81.546238;4624.0;1.0;37675044;2046;2046;81.40276662530111;1.0557856594237567
32;2048;1;2;a;a;1;0.246006;0.246006;;153.146605;153.146605;81.546238;0.0;1.0;37675044;2046;2046;680.6526670081217;0.225
32;2048;1;2;b;b;1;0.257843;0.257843;;146.1161;146.1161;81.546238;0.0;1.0;37675044;2046;2046;649.4054133717029;0.225
32;2048;1;2;c;c;1;0.208384;0.208384;;180.796251;180.796251;81.546238;8976.0;1.0;37675044;2046;2046;168.57010135135135;1.0725285213966842
32;2048;1;2;d;d;1;0.334894;0.334894;;112.498282;112.498282;81.546238;8976.0;1.0;37675044;2046;2046;104.89083710069454;1.0725285213966842
32;2048;1;8;a;a;1;1.424163;1.424163;;26.454161;26.454161;81.546238;0.0;1.0;37675044;2046;2046;117.5740698220639;0.225
32;2048;1;8;b;b;1;1.426168;1.426168;;26.416975;26.416975;81.546238;0.0;1.0;37675044;2046;2046;117.4087765256267;0.225
32;2048;1;8;c;c;1;0.39852;0.39852;;94.5374;94.5374;81.546238;35088.0;1.0;37675044;2046;2046;87.09605540499851;1.0854383465977058
32;2048;1;8;d;d;1;0.584539;0.584539;;64.452551;64.452551;81.546238;35088.0;1.0;37675044;2046;2046;59.37930574350043;1.0854383465977058
32;2048;20;1;a;a;1;24.852121;24.852121;;272.729221;272.729221;13635.523273;0.0;1.0;6777899584;2008;2008;1091.5658503352693;0.2498513674197384
32;2048;20;1;b;b;1;24.324399;24.324399;;278.64613;278.64613;13635.523273;0.0;1.0;6777899584;2008;2008;1115.2475583055516;0.2498513674197384
32;2048;20;1;c;c;1;6.128741;6.128741;;1105.920437;1105.920437;13635.523273;20736.0;1.0;6777899584;2008;2008;16.060303413050086;68.86049117012146
32;2048;20;1;d;d;1;45.865311;45.865311;;147.778342;147.778342;13635.523273;20736.0;1.0;6777899584;2008;2008;2.1460541279225165;68.86049117012146
32;2048;20;2;a;a;1;39.228467;39.228467;;172.78013;172.78013;13635.523273;0.0;1.0;6777899584;2008;2008;691.531652052577;0.2498513674197384
32;2048;20;2;b;b;1;40.339438;40.339438;;168.021667;168.021667;13635.523273;0.0;1.0;6777899584;2008;2008;672.4864781705685;0.2498513674197384
32;2048;20;2;c;c;1;11.550771;11.550771;;586.791946;586.791946;13635.523273;29952.0;1.0;6777899584;2008;2008;6.6239290866384595;88.58669150441827
32;2048;20;2;d;d;1;91.188953;91.188953;;74.328078;74.328078;13635.523273;29952.0;1.0;6777899584;2008;2008;0.8390433871962539;88.58669150441827
32;2048;20;8;a;a;1;142.845081;142.845081;;47.449304;47.449304;13635.523273;0.0;1.0;6777899584;2008;2008;189.91012082523167;0.2498513674197384
32;2048;20;8;b;b;1;146.404175;146.404175;;46.295808;46.295808;13635.523273;0.0;1.0;6777899584;2008;2008;185.29339475462362;0.2498513674197384
32;2048;20;8;c;a;1;142.853223;142.853223;;47.446599;47.446599;13635.523273;0.0;1.0;6777899584;2008;2008;0.41366408652887027;114.69837609873805
32;2048;20;8;d;a;1;142.86958;142.86958;;47.441167;47.441167;13635.523273;0.0;1.0;6777899584;2008;2008;0.4136167265277884;114.69837609873805
32;4096;1;1;a;a;1;1.005293;1.005293;;150.053322;150.053322;326.531375;0.0;1.0;150847524;4094;4094;666.9035196703846;0.225
32;4096;1;1;b;b;1;1.054771;1.054771;;143.014446;143.014446;326.531375;0.0;1.0;150847524;4094;4094;635.6199023295104;0.225
32;4096;1;1;c;c;1;1.141376;1.141376;;132.162864;132.162864;326.531375;4624.0;1.0;150847524;4094;4094;125.11473870135697;1.0563333140993716
32;4096;1;1;d;d;1;1.750965;1.750965;;86.151092;86.151092;326.531375;4624.0;1.0;150847524;4094;4094;81.55671872367522;1.0563333140993716
32;4096;1;2;a;a;1;0.973459;0.973459;;154.960287;154.960287;326.531375;0.0;1.0;150847524;4094;4094;688.7125600564585;0.225
32;4096;1;2;b;b;1;1.019187;1.019187;;148.007676;148.007676;326.531375;0.0;1.0;150847524;4094;4094;657.8120011342374;0.225
32;4096;1;2;c;c;1;0.813808;0.813808;;185.360098;185.360098;326.531375;8976.0;1.0;150847524;4094;4094;172.73697972986258;1.0730770570324955
32;4096;1;2;d;d;1;1.33207;1.33207;;113.242903;113.242903;326.531375;8976.0;1.0;150847524;4094;4094;105.53104266292311;1.0730770570324955
32;4096;1;8;a;a;1;4.93097;4.93097;;30.591858;30.591858;326.531375;0.0;1.0;150847524;4094;4094;135.9638042819161;0.225
32;4096;1;8;b;b;1;4.96307;4.96307;;30.393993;30.393993;326.531375;0.0;1.0;150847524;4094;4094;135.0844215374758;0.225
32;4096;1;8;c;c;1;1.547469;1.547469;;97.480174;97.480174;326.531375;35088.0;1.0;150847524;4094;4094;89.7617774572544;1.0859873952265935
32;4096;1;8;d;d;1;2.300109;2.300109;;65.58278;65.58278;326.531375;35088.0;1.0;150847524;4094;4094;60.389993691603316;1.0859873952265935
32;4096;20;1;a;a;1;123.864111;123.864111;;223.263699;223.263699;55528.422916;0.0;1.0;27654359616;4056;4056;893.5860606790292;0.2498513674197384
32;4096;20;1;b;b;1;119.256262;119.256262;;231.890209;231.890209;55528.422916;0.0;1.0;27654359616;4056;4056;928.1126303287956;0.2498513674197384
32;4096;20;1;c;c;1;25.577209;25.577209;;1081.210976;1081.210976;55528.422916;20736.0;1.0;27654359616;4056;4056;15.648911810510677;69.0917687454669
32;4096;20;1;d;d;1;190.596765;190.596765;;145.093541;145.093541;55528.422916;20736.0;1.0;27654359616;4056;4056;2.100011970297607;69.0917687454669
32;4096;20;2;a;a;1;175.463867;175.463867;;157.607148;157.607148;55528.422916;0.0;1.0;27654359616;4056;4056;630.8036229932171;0.2498513674197384
32;4096;20;2;b;b;1;181.048865;181.048865;;152.74528;152.74528;55528.422916;0.0;1.0;27654359616;4056;4056;611.3445837288181;0.2498513674197384
32;4096;20;2;c;c;1;47.708701;47.708701;;579.650238;579.650238;55528.422916;29952.0;1.0;27654359616;4056;4056;6.482138342018577;89.42268765133171
32;4096;20;2;d;d;1;378.748462;378.748462;;73.015107;73.015107;55528.422916;29952.0;1.0;27654359616;4056;4056;0.8165165829769099;89.42268765133171
32;4096;20;8;a;a;1;600.090234;600.090234;;46.083669;46.083669;55528.422916;0.0;1.0;27654359616;4056;4056;184.44433309674557;0.2498513674197384
32;4096;20;8;b;b;1;619.494629;619.494629;;44.640193;44.640193;55528.422916;0.0;1.0;27654359616;4056;4056;178.6669937504817;0.2498513674197384
32;4096;20;8;c;a;1;599.880127;599.880127;;46.09981;46.09981;55528.422916;0.0;1.0;27654359616;4056;4056;0.3984604077407618;115.69483107619644
32;4096;20;8;d;a;1;600.08208;600.08208;;46.084295;46.084295;55528.422916;0.0;1.0;27654359616;4056;4056;0.39832630896093413;115.69483107619644
