BS;N;R;k;mode;actualMode;n_runs;avgKernelMs_med;avgKernelMs_mean;avgKernelMs_std;gflops_med;gflops_mean;cpuMs_med;sharedBytes_med;pass_rate;ops;outWidth;outHeight;estBandwidth_GBps;arithIntensity_FlopPerByte
16;1024;1;1;d;d;1;0.100864;0.100864;;93.198322;93.198322;20.386633;1296.0;1.0;9400356;1022;1022;94.05092005076142;0.9909347660723532
16;1024;1;2;a;a;1;0.100131;0.100131;;93.880387;93.880387;20.386633;0.0;1.0;9400356;1022;1022;417.24700642158774;0.225
16;1024;1;2;b;b;1;0.100352;0.100352;;93.673827;93.673827;20.386633;0.0;1.0;9400356;1022;1022;416.32812500000006;0.225
16;1024;1;2;c;c;1;0.099174;0.099174;;94.786116;94.786116;20.386633;2448.0;1.0;9400356;1022;1022;92.6799362736201;1.0227294091023822
16;1024;1;2;d;d;1;0.099738;0.099738;;94.250872;94.250872;20.386633;2448.0;1.0;9400356;1022;1022;92.15584832260522;1.0227294091023822
16;1024;1;8;a;a;1;0.432691;0.432691;;21.725323;21.725323;20.386633;0.0;1.0;9400356;1022;1022;96.5570349279278;0.225
16;1024;1;8;b;b;1;0.428235;0.428235;;21.951386;21.951386;20.386633;0.0;1.0;9400356;1022;1022;97.56175931439515;0.225
16;1024;1;8;c;c;1;0.101;0.101;;93.072833;93.072833;20.386633;9360.0;1.0;9400356;1022;1022;88.81441584158415;1.0479473495516738
16;1024;1;8;d;d;1;0.101171;0.101171;;92.91534;92.91534;20.386633;9360.0;1.0;9400356;1022;1022;88.66430103488155;1.0479473495516738
16;1024;20;1;a;a;1;7.019566;7.019566;;231.871637;231.871637;3221.352424;0.0;1.0;1627638336;984;984;928.0383385525544;0.2498513674197384
16;1024;20;1;b;b;1;6.435686;6.435686;;252.90827;252.90827;3221.352424;0.0;1.0;1627638336;984;984;1012.2349611214718;0.2498513674197384
16;1024;20;1;c;c;1;2.737555;2.737555;;594.55911;594.55911;3221.352424;12544.0;1.0;1627638336;984;984;19.028717231251974;31.245360837408164
16;1024;20;1;d;d;1;5.479973;5.479973;;297.015767;297.015767;3221.352424;12544.0;1.0;1627638336;984;984;9.50591544885349;31.245360837408164
16;1024;20;2;a;a;1;10.123091;10.123091;;160.784716;160.784716;3221.352424;0.0;1.0;1627638336;984;984;643.5214667140698;0.2498513674197384
16;1024;20;2;b;b;1;9.756723;9.756723;;166.822234;166.822234;3221.352424;0.0;1.0;1627638336;984;984;667.6858990462271;0.2498513674197384
16;1024;20;2;c;c;1;2.778866;2.778866;;585.720419;585.720419;3221.352424;16128.0;1.0;1627638336;984;984;12.548658337609659;46.675933267261314
16;1024;20;2;d;d;1;10.824402;10.824402;;150.367508;150.367508;3221.352424;16128.0;1.0;1627638336;984;984;3.221521151930611;46.675933267261314
16;1024;20;8;a;a;1;36.894873;36.894873;;44.115569;44.115569;3221.352424;0.0;1.0;1627638336;984;984;176.5672527995963;0.2498513674197384
16;1024;20;8;b;b;1;36.791296;36.791296;;44.239766;44.239766;3221.352424;0.0;1.0;1627638336;984;984;177.06433521667734;0.2498513674197384
16;1024;20;8;c;c;1;11.378867;11.378867;;143.040453;143.040453;3221.352424;37632.0;1.0;1627638336;984;984;1.9807328796443444;72.21592496677684
16;1024;20;8;d;d;1;22.372916;22.372916;;72.75039;72.75039;3221.352424;37632.0;1.0;1627638336;984;984;1.007400912782223;72.21592496677684
16;2048;1;1;a;a;1;0.25728;0.25728;;146.435965;146.435965;81.546238;0.0;1.0;37675044;2046;2046;650.8264925373134;0.225
16;2048;1;1;b;b;1;0.259994;0.259994;;144.907582;144.907582;81.546238;0.0;1.0;37675044;2046;2046;644.032708447118;0.225
16;2048;1;1;c;c;1;0.267776;0.267776;;140.696125;140.696125;81.546238;1296.0;1.0;37675044;2046;2046;141.8279756214149;0.9920195118621961
